ID	TAG	ENTITYSTR
lexapro.Post140.Sentence1	AE	Confusion
lexapro.Post140.Sentence1	AE	Nausea
lexapro.Post140.Sentence1	AE	Jaw clenching
lexapro.Post140.Sentence1	AE	Sweaty palms
lexapro.Post140.Sentence1	AE	space discontinuity
lexapro.Post140.Sentence1	AE	Cant catch my breath
lexapro.Post140.Sentence1	AE	Tiredness or energetic
lexapro.Post140.Sentence1	AE	 Memory loss
lexapro.Post140.Sentence1	AE	Tremors
lexapro.Post140.Sentence1	AE	twitching
lexapro.Post140.Sentence1	AE	Yawning
lexapro.Post140.Sentence1	AE	disorientation
lexapro.Post140.Sentence1	AE	Convulsions
lexapro.Post140.Sentence5	SSI	depression
lexapro.Post140.Sentence6	SSI	depressed
lexapro.Post140.Sentence6	SSI	mood swings
lexapro.Post140.Sentence9	AE	WEIGHT GAIN
lexapro.Post140.Sentence9	SSI	depressed
lexapro.Post140.Sentence9	SSI	anxiety
lexapro.Post141.Sentence2	AE	alot of dizziness
lexapro.Post141.Sentence2	AE	yawned
lexapro.Post141.Sentence3	AE	killed sex drive
lexapro.Post141.Sentence4	AE	distressing at first
lexapro.Post141.Sentence5	AE	some weight gain
lexapro.Post141.Sentence8	AE	horrible mountain dew addiction
lexapro.Post141.Sentence8	AE	weight gain has been small
lexapro.Post141.Sentence10	SSI	anxiety
lexapro.Post141.Sentence10	SSI	could hardly bare to be social
lexapro.Post141.Sentence10	SSI	social situations just scared me
lexapro.Post141.Sentence11	SSI	being around others gave such horrible panic attacks
lexapro.Post141.Sentence13	SSI	depression
lexapro.Post141.Sentence14	SSI	Depression
lexapro.Post141.Sentence18	SSI	cut
lexapro.Post141.Sentence18	SSI	attempted suicide
lexapro.Post141.Sentence18	SSI	self harming
lexapro.Post141.Sentence19	SSI	unable to be in health relationships
lexapro.Post141.Sentence19	SSI	fears
lexapro.Post142.Sentence1	AE	teeth grinding
lexapro.Post142.Sentence1	AE	trouble sleeping
lexapro.Post143.Sentence1	AE	naseua
lexapro.Post143.Sentence1	AE	lower sex drive
lexapro.Post143.Sentence1	AE	extreme fatigue
lexapro.Post143.Sentence4	SSI	 upset
lexapro.Post143.Sentence4	SSI	angry
lexapro.Post144.Sentence3	AE	Insomnia 
lexapro.Post144.Sentence4	AE	loss of appetite
lexapro.Post145.Sentence1	AE	grogginess
lexapro.Post145.Sentence1	AE	nausea
lexapro.Post145.Sentence1	AE	dry mouth
lexapro.Post145.Sentence1	AE	frequent urination
lexapro.Post145.Sentence4	AE	increases the effect of alcohol
lexapro.Post146.Sentence1	AE	Loss of libido
lexapro.Post146.Sentence1	AE	Difficulty reaching orgasm
lexapro.Post146.Sentence1	AE	feel tired
lexapro.Post146.Sentence1	AE	yawning
lexapro.Post146.Sentence1	AE	dry mouth
lexapro.Post146.Sentence1	AE	weight gain
lexapro.Post146.Sentence2	SSI	post natal depression
lexapro.Post146.Sentence3	SSI	depression
lexapro.Post146.Sentence3	SSI	anxiety
lexapro.Post146.Sentence3	SSI	panic attacks
lexapro.Post146.Sentence5	SSI	anxiety
lexapro.Post146.Sentence5	SSI	panic attacks
lexapro.Post146.Sentence6	AE	fatigue
lexapro.Post146.Sentence6	AE	loss of sex drive
lexapro.Post146.Sentence6	AE	weight gain
lexapro.Post147.Sentence1	AE	Drowsiness
lexapro.Post147.Sentence1	AE	anorgasmia
lexapro.Post148.Sentence1	AE	Mild itching
lexapro.Post148.Sentence1	AE	headaches
lexapro.Post149.Sentence1	AE	lose bowels
lexapro.Post149.Sentence1	AE	sexual side effects
lexapro.Post150.Sentence1	AE	Severe insomnia first week
lexapro.Post150.Sentence1	AE	almost constant nausea
lexapro.Post150.Sentence1	AE	migraines
lexapro.Post150.Sentence1	AE	intense panic first couple nights
lexapro.Post150.Sentence4	SSI	worrying
lexapro.Post150.Sentence4	SSI	depressed
lexapro.Post150.Sentence4	SSI	panic attack
lexapro.Post150.Sentence7	SSI	depression
lexapro.Post150.Sentence7	SSI	anxiety
lexapro.Post151.Sentence1	AE	Decreased sex drive 
lexapro.Post151.Sentence1	AE	ejaculation delay
lexapro.Post152.Sentence1	AE	constipation
lexapro.Post152.Sentence1	AE	fatigue
lexapro.Post152.Sentence1	AE	weight gain
lexapro.Post152.Sentence1	AE	blocked tears 
lexapro.Post152.Sentence1	SSI	sad feelings
lexapro.Post152.Sentence2	SSI	depression
lexapro.Post152.Sentence2	SSI	anxiety
lexapro.Post152.Sentence3	SSI	depression
lexapro.Post152.Sentence10	AE	intense anxious dreams 
lexapro.Post153.Sentence1	AE	Nausea (severe at times)
lexapro.Post153.Sentence1	AE	occasional tremors
lexapro.Post153.Sentence1	AE	delayed orgasm
lexapro.Post153.Sentence1	AE	hot flashes
lexapro.Post153.Sentence3	AE	feeling extremely nauseous
lexapro.Post153.Sentence4	AE	hot flash shot 
lexapro.Post153.Sentence4	AE	heart skipped several beats
lexapro.Post153.Sentence4	AE	felt like I was going to die
lexapro.Post153.Sentence5	AE	sweated profusely
lexapro.Post153.Sentence6	SSI	anxiety
lexapro.Post153.Sentence7	AE	emotional range might be a little muted
lexapro.Post153.Sentence10	SSI	anxiety
lexapro.Post154.Sentence2	SSI	anxiety
lexapro.Post154.Sentence2	SSI	depression
lexapro.Post154.Sentence6	SSI	long-standing fear of flying
lexapro.Post154.Sentence7	AE	gained weight
lexapro.Post154.Sentence7	AE	unable to lose with diet/exercise
lexapro.Post155.Sentence1	AE	hand shakes
lexapro.Post155.Sentence1	AE	warmness in my body
lexapro.Post155.Sentence1	AE	very energized
lexapro.Post155.Sentence1	AE	sweating
lexapro.Post155.Sentence1	AE	pretty bad insomnia 
lexapro.Post155.Sentence2	AE	Loss in appetite
lexapro.Post156.Sentence4	SSI	depression
lexapro.Post156.Sentence5	SSI	anxiety
lexapro.Post156.Sentence6	SSI	panic attacks
lexapro.Post157.Sentence1	AE	VIVID DREAMS
lexapro.Post157.Sentence5	AE	dreams are vivid, intense, long, and complex
lexapro.Post157.Sentence7	AE	Feels like im living in 2 different worlds, my daytime world and dream world
lexapro.Post158.Sentence1	AE	Jaw clenching
lexapro.Post158.Sentence1	AE	difficulty achieving orgasm
lexapro.Post158.Sentence1	AE	fatigue
lexapro.Post158.Sentence3	SSI	 fatigue 
lexapro.Post158.Sentence4	SSI	depression
lexapro.Post158.Sentence4	SSI	suicidal thoughts
lexapro.Post159.Sentence1	AE	Shakes
lexapro.Post159.Sentence1	AE	sweating
lexapro.Post159.Sentence1	AE	difficulty sleeping
lexapro.Post159.Sentence1	AE	diarrhea
lexapro.Post159.Sentence1	AE	high blood pressure
lexapro.Post159.Sentence1	AE	Increased orgasms
lexapro.Post159.Sentence3	SSI	depression
lexapro.Post159.Sentence3	SSI	crying
lexapro.Post159.Sentence3	SSI	edge
lexapro.Post159.Sentence4	AE	sweating really bugged me
lexapro.Post159.Sentence4	AE	strengthened my libido
lexapro.Post160.Sentence1	AE	dry mouth
lexapro.Post160.Sentence1	AE	slight rash
lexapro.Post160.Sentence1	AE	headaches early on
lexapro.Post160.Sentence1	AE	slight fatigue
lexapro.Post160.Sentence1	AE	delayed ejaculation
lexapro.Post160.Sentence4	SSI	Social anxiety
lexapro.Post160.Sentence5	SSI	depression
lexapro.Post160.Sentence6	SSI	anxiety in social environments
lexapro.Post161.Sentence1	AE	yawning for 1st month
lexapro.Post161.Sentence2	AE	difficulty reaching orgasm 
lexapro.Post161.Sentence2	AE	loss of impulse control
lexapro.Post161.Sentence2	AE	increase in risky behavior
lexapro.Post161.Sentence2	AE	mania
lexapro.Post161.Sentence2	AE	lack of empathy
lexapro.Post161.Sentence2	AE	lack of emotional reactivity
lexapro.Post162.Sentence1	AE	Stomach discomfort
lexapro.Post162.Sentence1	AE	initially some night sweats
lexapro.Post162.Sentence1	AE	jaw clenching
lexapro.Post162.Sentence3	AE	extreme stomach discomfort
lexapro.Post162.Sentence4	AE	abdomen is tensed up
lexapro.Post162.Sentence5	SSI	increased ability to sleep
lexapro.Post162.Sentence5	SSI	 anxious
lexapro.Post162.Sentence6	AE	stomach discomfort has faded about 75%
lexapro.Post162.Sentence11	AE	sex drive seems a little low
lexapro.Post163.Sentence3	SSI	all time low
lexapro.Post163.Sentence3	SSI	self-loathing
lexapro.Post164.Sentence1	AE	Dilated pupils
lexapro.Post164.Sentence1	AE	sleepiness
lexapro.Post164.Sentence1	AE	dizziness first few days
lexapro.Post164.Sentence1	AE	inability to cry
lexapro.Post164.Sentence1	AE	anxiety
lexapro.Post164.Sentence6	SSI	depression
lexapro.Post165.Sentence3	SSI	anxiety
lexapro.Post166.Sentence3	SSI	OCD
lexapro.Post166.Sentence4	SSI	counting every single footstep
lexapro.Post166.Sentence4	SSI	rechecking EVERYTHING in my apartment
lexapro.Post166.Sentence5	SSI	wash my hands like 100x
lexapro.Post167.Sentence1	AE	Dry mouth
lexapro.Post167.Sentence1	AE	weight gain
lexapro.Post167.Sentence1	AE	slightly moody
lexapro.Post167.Sentence1	AE	irritable
lexapro.Post167.Sentence9	SSI	clinical depression
lexapro.Post168.Sentence1	AE	waking up every 2-3 hours 
lexapro.Post168.Sentence1	AE	general fatigue during the day
lexapro.Post168.Sentence2	AE	Loss of appetite
lexapro.Post168.Sentence3	AE	extremely constipated
lexapro.Post168.Sentence4	AE	lack of sex drive
lexapro.Post168.Sentence8	SSI	anxiety
lexapro.Post168.Sentence8	SSI	depression
lexapro.Post169.Sentence1	AE	upset stomach
lexapro.Post169.Sentence1	AE	head was foggy but went away after few weeks
lexapro.Post169.Sentence1	AE	nights sweats
lexapro.Post169.Sentence1	AE	loss of memory seems to be ongoing
lexapro.Post169.Sentence4	AE	some weight gain
lexapro.Post169.Sentence4	SSI	anxiety
lexapro.Post169.Sentence5	SSI	fixated on stupid things
lexapro.Post169.Sentence5	SSI	sweat the little things
lexapro.Post172.Sentence1	SSI	feelings of shock
lexapro.Post172.Sentence1	SSI	depression
lexapro.Post173.Sentence2	SSI	GAD
lexapro.Post173.Sentence2	SSI	generalized anxiety disorder
lexapro.Post173.Sentence2	SSI	depression
lexapro.Post173.Sentence2	SSI	depression
lexapro.Post173.Sentence3	SSI	sleeping better
lexapro.Post173.Sentence3	SSI	pounding heart
lexapro.Post173.Sentence4	SSI	flaky
lexapro.Post173.Sentence4	SSI	couldn't be counted on
lexapro.Post174.Sentence1	AE	Mild sleeplessness
lexapro.Post174.Sentence1	AE	unsatisfying yawns that went away after a month 
lexapro.Post174.Sentence2	AE	clenching of the jaw, That hasn't gone away
lexapro.Post174.Sentence3	AE	clenching of the jaw
lexapro.Post175.Sentence1	SSI	anxiety
lexapro.Post175.Sentence1	SSI	sensitivity
lexapro.Post175.Sentence10	SSI	depression
lexapro.Post175.Sentence10	SSI	anxiety
lexapro.Post175.Sentence11	SSI	panic attacks
zoloft.Post2.Sentence1	AE	freak out
zoloft.Post2.Sentence1	SSI	bipolar disorder
zoloft.Post2.Sentence3	SSI	bipolar disorder
zoloft.Post3.Sentence1	AE	panic attack
zoloft.Post3.Sentence2	AE	panick attacks 
zoloft.Post3.Sentence5	AE	increased anxiety
zoloft.Post4.Sentence5	AE	 didn't sleep
zoloft.Post4.Sentence6	AE	My stomach is a wreck
zoloft.Post4.Sentence7	AE	burning
zoloft.Post4.Sentence7	AE	diarrhea
zoloft.Post4.Sentence8	AE	pee every five minutes all night
zoloft.Post4.Sentence9	AE	feel very speedy 
zoloft.Post4.Sentence9	AE	heart is racing
zoloft.Post4.Sentence10	AE	stomach is on fire
zoloft.Post4.Sentence10	AE	feels like i drank draino
zoloft.Post5.Sentence1	AE	extreme weight gain
zoloft.Post5.Sentence1	AE	no sex drive
zoloft.Post5.Sentence1	AE	more depressed
zoloft.Post5.Sentence1	SSI	depression
zoloft.Post6.Sentence1	AE	really forgettful
zoloft.Post6.Sentence1	AE	weakness so bad
zoloft.Post6.Sentence1	AE	struggle just to comb my hair
zoloft.Post6.Sentence3	AE	extremely angry
zoloft.Post7.Sentence1	AE	suicidal thoughts
zoloft.Post7.Sentence1	AE	no sexual satisfaction
zoloft.Post7.Sentence4	AE	so depressed 
zoloft.Post7.Sentence4	AE	swollowed the whole bottle hoping to end my life
zoloft.Post8.Sentence1	AE	Increase in panic attacks
zoloft.Post8.Sentence1	AE	weight gain 
zoloft.Post8.Sentence1	AE	headaches 
zoloft.Post8.Sentence1	AE	vivid dreams
zoloft.Post8.Sentence1	SSI	anxiety
zoloft.Post9.Sentence1	AE	tremors
zoloft.Post9.Sentence1	AE	feel like I wanted to crawl out of my skin
zoloft.Post10.Sentence1	AE	Severe chest pain
zoloft.Post10.Sentence1	AE	huge weight gain
zoloft.Post10.Sentence1	AE	fibromyalgia
zoloft.Post10.Sentence1	AE	horrible arthritis pain
zoloft.Post10.Sentence3	AE	Have been off work for 8 months
zoloft.Post10.Sentence4	AE	gained 50+ lbs
zoloft.Post10.Sentence4	AE	sever chest pains
zoloft.Post10.Sentence5	AE	have a heart cath, echo, stress echo and several other heart test
zoloft.Post10.Sentence6	AE	Was in ER
zoloft.Post10.Sentence6	AE	Was in CCU
zoloft.Post10.Sentence8	AE	so sick
zoloft.Post10.Sentence8	AE	thought I would die
zoloft.Post10.Sentence9	AE	Stayed away from my grandkids
zoloft.Post10.Sentence9	AE	didn't want them to find me dead
zoloft.Post10.Sentence10	AE	Lost all of my energy
zoloft.Post10.Sentence11	AE	Shortness of breath
zoloft.Post10.Sentence11	AE	fibromyalgia type pain
zoloft.Post10.Sentence11	AE	arthritis pain
zoloft.Post10.Sentence12	AE	barely walk
zoloft.Post10.Sentence14	AE	been off work 
zoloft.Post10.Sentence18	AE	lost my job
zoloft.Post11.Sentence1	AE	Not sleeping for over 48 hours
zoloft.Post11.Sentence1	AE	heart palpitations
zoloft.Post11.Sentence1	AE	ending up in hospital
zoloft.Post11.Sentence2	AE	sexual dysfunction which has continued for six months
zoloft.Post11.Sentence5	AE	no sexual enjoyment
zoloft.Post11.Sentence6	SSI	anxious
zoloft.Post11.Sentence6	SSI	depressed
zoloft.Post12.Sentence1	AE	Suicidal ideation
zoloft.Post12.Sentence1	AE	weight gain
zoloft.Post12.Sentence1	AE	suicidal tendencies
zoloft.Post12.Sentence1	AE	tingling fingers
zoloft.Post12.Sentence1	AE	dizzy
zoloft.Post12.Sentence1	AE	tremor
zoloft.Post12.Sentence1	AE	insomnia
zoloft.Post12.Sentence3	AE	not process thoughts well
zoloft.Post12.Sentence3	AE	difficult to concentrate
zoloft.Post12.Sentence4	AE	very shakey in my hands
zoloft.Post12.Sentence4	AE	tying a bow or a knot very difficult
zoloft.Post12.Sentence5	AE	hard to focus
zoloft.Post12.Sentence5	AE	memory difficulties
zoloft.Post12.Sentence6	AE	carrying out 'risky' behaviours
zoloft.Post12.Sentence6	AE	ended up in the emergency department
zoloft.Post12.Sentence6	AE	over-dosing
zoloft.Post12.Sentence9	SSI	depression
zoloft.Post12.Sentence11	AE	risky suicidal behaviours
zoloft.Post13.Sentence1	AE	incontinence
zoloft.Post14.Sentence1	AE	Weight gain
zoloft.Post14.Sentence1	AE	no sexual feelings at all
zoloft.Post14.Sentence1	AE	inability to reach orgasm
zoloft.Post14.Sentence1	AE	terrible night sweats
zoloft.Post14.Sentence1	AE	tremor in hands
zoloft.Post14.Sentence1	AE	headaches
zoloft.Post14.Sentence1	AE	feeling of foggyness
zoloft.Post14.Sentence1	AE	fatigue
zoloft.Post15.Sentence1	AE	completely freaked out
zoloft.Post15.Sentence2	AE	thought about suicide
zoloft.Post15.Sentence3	SSI	bipolar
zoloft.Post15.Sentence4	SSI	unipolar major depression
zoloft.Post15.Sentence5	SSI	bipolar
zoloft.Post15.Sentence6	SSI	 manic depressive
zoloft.Post16.Sentence1	AE	severe agitation
zoloft.Post16.Sentence1	AE	really lightheadnessed
zoloft.Post16.Sentence1	AE	suicidal thoughts
zoloft.Post16.Sentence2	SSI	depression
zoloft.Post16.Sentence3	AE	being sick all the time
zoloft.Post16.Sentence4	AE	sevre visual disturbances
zoloft.Post16.Sentence4	AE	 extreme weakness
zoloft.Post17.Sentence2	AE	horrible anxiety
zoloft.Post17.Sentence4	AE	slept a lot
zoloft.Post17.Sentence4	AE	had no appetite
zoloft.Post17.Sentence4	AE	lost weight
zoloft.Post17.Sentence4	AE	felt like I was not myself 
zoloft.Post17.Sentence5	AE	nervous breakdown
zoloft.Post17.Sentence6	AE	Yawning A LOT
zoloft.Post17.Sentence7	AE	felt so weird all the time
zoloft.Post18.Sentence1	AE	Weight gain
zoloft.Post18.Sentence1	AE	no sexual feelings
zoloft.Post18.Sentence1	AE	inability to reach orgasm
zoloft.Post18.Sentence1	AE	terrible night sweats
zoloft.Post18.Sentence1	AE	tremor in hands
zoloft.Post18.Sentence1	AE	headaches
zoloft.Post19.Sentence1	AE	distrust of all include myself
zoloft.Post19.Sentence1	AE	insomnia
zoloft.Post19.Sentence1	AE	dizziness
zoloft.Post19.Sentence1	AE	lose weigh
zoloft.Post19.Sentence1	AE	anxiety
zoloft.Post19.Sentence1	AE	panic attack
zoloft.Post19.Sentence1	AE	swoon
zoloft.Post20.Sentence1	AE	diarrhea
zoloft.Post20.Sentence3	AE	sweating profusely
zoloft.Post20.Sentence4	AE	nausea
zoloft.Post20.Sentence4	AE	listlessness
zoloft.Post20.Sentence5	AE	tried to go to work but could not
zoloft.Post20.Sentence6	AE	feeling nauseated
zoloft.Post21.Sentence1	AE	sent my anxiety through the roof
zoloft.Post21.Sentence1	AE	racing thoughts
zoloft.Post21.Sentence1	AE	didnt sleep on it 
zoloft.Post21.Sentence1	AE	volcano of negative emotions racing inside me
zoloft.Post21.Sentence2	AE	ended up physch primary care
zoloft.Post22.Sentence1	AE	Night terrors
zoloft.Post22.Sentence1	AE	Vivid dreams
zoloft.Post22.Sentence1	AE	Nightmares
zoloft.Post22.Sentence2	AE	auditory hallucinations everyday
zoloft.Post23.Sentence1	AE	Severe teeth clenching
zoloft.Post23.Sentence1	AE	TMJ 
zoloft.Post23.Sentence1	AE	excruciating headaches 
zoloft.Post23.Sentence2	AE	clenching
zoloft.Post23.Sentence3	AE	migraine
zoloft.Post24.Sentence1	AE	Excessive sweating
zoloft.Post24.Sentence1	AE	nervousness
zoloft.Post24.Sentence1	AE	sick stomach
zoloft.Post24.Sentence1	AE	zombie-like feeling
zoloft.Post24.Sentence1	AE	tiredness
zoloft.Post25.Sentence1	AE	extreme nervousness
zoloft.Post25.Sentence1	AE	uncontrollable urge for innappropriate laughter
zoloft.Post25.Sentence1	AE	emotional numbness
zoloft.Post25.Sentence1	AE	profuse sweating
zoloft.Post26.Sentence4	SSI	 severly depressed
zoloft.Post26.Sentence7	SSI	depression
zoloft.Post27.Sentence1	AE	Total loss of libido
zoloft.Post27.Sentence1	AE	horrific nightmares
zoloft.Post27.Sentence1	AE	insomnia
zoloft.Post27.Sentence1	AE	weight fluctuations
zoloft.Post27.Sentence1	AE	irritability
zoloft.Post27.Sentence1	AE	angry all the time
zoloft.Post27.Sentence2	AE	absolutely no sex drive
zoloft.Post27.Sentence3	AE	nightmares
zoloft.Post27.Sentence4	AE	sleeping in odd patterns
zoloft.Post27.Sentence5	AE	weight would increase, then decrease, then increase again
zoloft.Post27.Sentence6	AE	so angry 
zoloft.Post27.Sentence6	AE	irritable
zoloft.Post27.Sentence6	AE	couldn't be around anyone because I would become violent at nothing
zoloft.Post28.Sentence1	AE	knocked out feeling
zoloft.Post28.Sentence1	AE	extreme yawning
zoloft.Post28.Sentence1	AE	foggy brain
zoloft.Post28.Sentence1	AE	absolutely no sleep at 3 consecutive nights
zoloft.Post29.Sentence1	AE	didnt feel like myself
zoloft.Post29.Sentence1	AE	irritability
zoloft.Post29.Sentence2	AE	loss of feelings
zoloft.Post29.Sentence4	AE	walking zombie
zoloft.Post30.Sentence1	AE	nausea
zoloft.Post30.Sentence1	AE	gases
zoloft.Post30.Sentence1	AE	diarrhea
zoloft.Post31.Sentence1	AE	Gained weight
zoloft.Post31.Sentence1	AE	moodswings
zoloft.Post31.Sentence1	AE	wasn't able to sleep at all
zoloft.Post32.Sentence1	AE	Sexual dysfunction
zoloft.Post32.Sentence1	AE	no orgasm
zoloft.Post32.Sentence1	AE	very low libido
zoloft.Post32.Sentence1	AE	persistent brain fog
zoloft.Post32.Sentence2	AE	acid reflux 
zoloft.Post34.Sentence1	AE	muscle tension
zoloft.Post34.Sentence1	AE	painful jaw clenching
zoloft.Post35.Sentence2	AE	minor gastrointestinal issues
zoloft.Post35.Sentence4	AE	tired
zoloft.Post35.Sentence4	AE	headaches
zoloft.Post36.Sentence1	AE	Insomnia
zoloft.Post36.Sentence1	AE	no appetite 
zoloft.Post36.Sentence1	AE	anger 
zoloft.Post36.Sentence1	AE	mania
zoloft.Post36.Sentence1	AE	crying spells 
zoloft.Post36.Sentence1	AE	anxiety
zoloft.Post36.Sentence2	AE	have to take something to make me sleep
zoloft.Post36.Sentence2	AE	force myself to eat
zoloft.Post36.Sentence4	AE	feel so low
zoloft.Post36.Sentence4	AE	have to take dizapan to sleep
zoloft.Post37.Sentence1	AE	have never cut myself 
zoloft.Post37.Sentence2	AE	cut my wrists
zoloft.Post37.Sentence3	AE	more suicidal
zoloft.Post37.Sentence4	AE	unable to think
zoloft.Post38.Sentence1	AE	Horrible isomnia
zoloft.Post38.Sentence1	AE	felt like I was in a fog
zoloft.Post38.Sentence2	AE	no libido
zoloft.Post39.Sentence2	AE	No feelings at all
zoloft.Post39.Sentence3	AE	suicidal
zoloft.Post40.Sentence1	AE	GI Distress
zoloft.Post40.Sentence1	AE	Headaches at base of skull
zoloft.Post40.Sentence1	AE	Lethargy
zoloft.Post40.Sentence1	AE	Blurred Vision
zoloft.Post40.Sentence1	AE	Sleep Disturbances
zoloft.Post40.Sentence1	AE	nightmares
zoloft.Post40.Sentence1	AE	anxiety
zoloft.Post41.Sentence1	AE	increased anxiety
zoloft.Post41.Sentence1	AE	nausea
zoloft.Post41.Sentence1	AE	loss of appetite
zoloft.Post41.Sentence1	AE	heartburn
zoloft.Post41.Sentence1	AE	diarrhea
zoloft.Post41.Sentence1	AE	eye twitching
zoloft.Post41.Sentence1	AE	jaw clenching
zoloft.Post41.Sentence1	AE	insomnia
zoloft.Post42.Sentence1	AE	Weight gain
zoloft.Post42.Sentence1	AE	tiredness
zoloft.Post42.Sentence1	AE	completely killed sex drive
zoloft.Post42.Sentence6	AE	gained weight 
zoloft.Post42.Sentence6	AE	no sex drive
zoloft.Post42.Sentence7	AE	felt tired
zoloft.Post42.Sentence7	AE	yawned throughout much of the day
zoloft.Post43.Sentence1	AE	headache on left side of head
zoloft.Post43.Sentence1	AE	left eye pain
zoloft.Post43.Sentence1	AE	numbness in face
zoloft.Post43.Sentence1	AE	stiff neck 
zoloft.Post43.Sentence1	AE	vivid dreams
zoloft.Post43.Sentence1	AE	no sex drive
zoloft.Post43.Sentence2	AE	anxiety worse
zoloft.Post43.Sentence4	AE	Pain in left arm
zoloft.Post43.Sentence4	AE	nervous
zoloft.Post43.Sentence5	AE	hypochondria worse
zoloft.Post44.Sentence1	AE	increased anxiety 
zoloft.Post45.Sentence1	AE	Weight gain
zoloft.Post45.Sentence1	AE	hair loss
zoloft.Post45.Sentence1	AE	headaches
zoloft.Post45.Sentence1	AE	insomnia
zoloft.Post45.Sentence3	SSI	depression
zoloft.Post45.Sentence4	AE	headaches everyday
zoloft.Post45.Sentence4	AE	problems sleeping
zoloft.Post45.Sentence4	AE	gained 10 pounds
zoloft.Post45.Sentence4	AE	lose a handful of hair everyday
zoloft.Post46.Sentence1	AE	Vastly increased moodiness
zoloft.Post46.Sentence1	AE	extreme levels of excess energy
zoloft.Post46.Sentence1	AE	minor hallucinations
zoloft.Post46.Sentence1	AE	irritability
zoloft.Post46.Sentence1	AE	reduced sex drive
zoloft.Post46.Sentence1	AE	lasting dissociative symptoms
zoloft.Post46.Sentence4	AE	recurrent thoughts of suicide
zoloft.Post46.Sentence4	AE	worst self harm
zoloft.Post46.Sentence4	AE	leading to an overnight hospital
zoloft.Post47.Sentence1	AE	Initially loose bowels
zoloft.Post47.Sentence2	AE	Ongoing loss of appetite
zoloft.Post47.Sentence2	SSI	anxiety
zoloft.Post47.Sentence2	SSI	depression
zoloft.Post48.Sentence1	AE	weight gain
zoloft.Post48.Sentence1	AE	hairloss
zoloft.Post48.Sentence1	AE	hallucinations
zoloft.Post48.Sentence1	AE	back pain
zoloft.Post48.Sentence1	AE	muscle spasms
zoloft.Post48.Sentence1	AE	numbness in hands
zoloft.Post48.Sentence7	AE	hairloss
zoloft.Post49.Sentence1	AE	jitters
zoloft.Post49.Sentence2	AE	space cadet I was feeling
zoloft.Post49.Sentence3	AE	unbelievable fog
zoloft.Post49.Sentence4	AE	felt in a daze
zoloft.Post49.Sentence5	AE	slight headache
zoloft.Post49.Sentence6	AE	problems while I was at work
zoloft.Post50.Sentence1	AE	continuous diarrhea
zoloft.Post50.Sentence2	AE	gained 15 pounds
zoloft.Post50.Sentence3	AE	feel bloated all the time
zoloft.Post50.Sentence3	AE	Very tired
zoloft.Post50.Sentence4	SSI	Anxiety
zoloft.Post50.Sentence4	SSI	feel down
zoloft.Post51.Sentence1	AE	Some days constant hunger
zoloft.Post51.Sentence1	AE	other days no appetite 
zoloft.Post51.Sentence2	AE	NO SEX DRIVE
zoloft.Post51.Sentence2	AE	insomina
zoloft.Post51.Sentence2	AE	no motivation
zoloft.Post51.Sentence2	AE	lack of energy
zoloft.Post51.Sentence3	SSI	depression
zoloft.Post51.Sentence4	SSI	sucide attempt
zoloft.Post51.Sentence11	AE	cannot have an orgasm
zoloft.Post51.Sentence13	AE	cant sleep
zoloft.Post52.Sentence1	AE	Nausea
zoloft.Post52.Sentence1	AE	Increased perspiration
zoloft.Post52.Sentence1	AE	Increased heart rate
zoloft.Post52.Sentence1	AE	Weight loss
zoloft.Post52.Sentence1	AE	Restlessness
zoloft.Post52.Sentence1	AE	Clenching my jaw
zoloft.Post52.Sentence1	AE	loss of appetite
zoloft.Post52.Sentence5	AE	insomnia
zoloft.Post53.Sentence1	AE	Headache
zoloft.Post53.Sentence1	AE	dry mouth
zoloft.Post53.Sentence1	AE	dizziness
zoloft.Post53.Sentence1	AE	chronic fatigue
zoloft.Post53.Sentence1	AE	increased appetite
zoloft.Post53.Sentence1	AE	stiffed jaw
zoloft.Post53.Sentence1	AE	decreased libido
zoloft.Post53.Sentence1	AE	weight gain
zoloft.Post53.Sentence1	AE	brain fog
zoloft.Post53.Sentence2	SSI	anxiety
zoloft.Post53.Sentence2	SSI	anxiety
zoloft.Post53.Sentence4	AE	brain fog
zoloft.Post53.Sentence4	AE	chronic fatigue
zoloft.Post53.Sentence5	AE	drained out
zoloft.Post53.Sentence5	AE	feeling dizzy
zoloft.Post53.Sentence5	AE	hard for me to get ready and go to work
zoloft.Post53.Sentence6	AE	gained like 7lb
zoloft.Post54.Sentence1	AE	can't stop eating
zoloft.Post54.Sentence2	AE	Hungry all the time
zoloft.Post54.Sentence2	AE	Tired
zoloft.Post54.Sentence2	AE	Can't get out of bed
zoloft.Post54.Sentence2	AE	More irritable
zoloft.Post55.Sentence2	AE	drink alcohol heavily 
zoloft.Post55.Sentence2	AE	got really drunk really fast
zoloft.Post55.Sentence4	AE	crave alcohol
zoloft.Post55.Sentence4	SSI	depression
zoloft.Post56.Sentence1	AE	initial nausea
zoloft.Post56.Sentence1	AE	lack of emotion
zoloft.Post57.Sentence1	AE	Yawning every minute
zoloft.Post57.Sentence3	AE	Diarrhea for two weeks
zoloft.Post57.Sentence7	AE	wanted to lay in bed
zoloft.Post58.Sentence1	AE	At first, terrible diarrhea
zoloft.Post58.Sentence2	AE	insomnia
zoloft.Post58.Sentence2	AE	headaches
zoloft.Post58.Sentence3	AE	extreme apathy 
